product_id|label|value|value_min|value_max|unit|type
1000631|Fixation|à visser||||SIMPLE
1000631|Forme|droit||||SIMPLE
1000631|Application|hydraulique||||SIMPLE
1000631|Matériau|en plastique||||SIMPLE
1000632|Fixation|push-in,enfichable,||||LIST
1000632|Forme|coudé||||SIMPLE
1000632|Application|pour air comprimé||||SIMPLE
1000632|Matériau|en laiton nickelé||||SIMPLE
1000632|Autre caractéristique|résistant aux produits chimiques,de traversée de cloison,||||LIST
1000632|Diamètre||0.13|0.5|in|MIN_MAX
1000632|Pression de service||0|20|bar|MIN_MAX
1000633|Fixation|push-in,enfichable,||||LIST
1000633|Forme|coudé||||SIMPLE
1000633|Application|pneumatique||||SIMPLE
1000633|Matériau|en laiton nickelé||||SIMPLE
1000633|Autre caractéristique|robuste||||SIMPLE
1000633|Diamètre||4|14|mm|MIN_MAX
1000633|Pression de service||0|16|bar|MIN_MAX
1000634|Fixation|à visser,rapide,||||LIST
1000634|Forme|droit||||SIMPLE
1000634|Application|pour air comprimé||||SIMPLE
1000634|Diamètre||3|13|mm|MIN_MAX
1000634|Pression de service||0|10|bar|MIN_MAX
1000635|Fixation|push-to-lock||||SIMPLE
1000635|Forme|droit||||SIMPLE
1000635|Application|hydraulique||||SIMPLE
1000635|Autre caractéristique|standard,universel,||||LIST
1000635|Diamètre||6|22|mm|MIN_MAX
1000635|Pression de service|,801.51,|||psi)|LIST
1000636|Media|pour eau||||SIMPLE
1000636|Nombre de passages|2 passages||||SIMPLE
1000636|Matériau|en laiton,en acier inoxydable,||||LIST
1000636|Autres caractéristiques|à roulements||||SIMPLE
1000636|Pression||10|50|bar|MIN_MAX
1000636|Vitesse de rotation||1,500|3,000|rpm|MIN_MAX
1000636|Taille nominale||9|150|mm|MIN_MAX
1000637|Fixation|push-in,enfichable,||||LIST
1000637|Forme|coudé||||SIMPLE
1000637|Application|pour air comprimé||||SIMPLE
1000637|Matériau|en laiton nickelé||||SIMPLE
1000637|Autre caractéristique|résistant aux produits chimiques,de traversée de cloison,||||LIST
1000637|Diamètre||0.13|0.5|in|MIN_MAX
1000637|Pression de service||0|20|bar|MIN_MAX
1000638|Fixation|push-in,enfichable,||||LIST
1000638|Forme|coudé||||SIMPLE
1000638|Application|pneumatique||||SIMPLE
1000638|Matériau|en laiton nickelé||||SIMPLE
1000638|Autre caractéristique|robuste||||SIMPLE
1000638|Diamètre||4|14|mm|MIN_MAX
1000638|Pression de service||0|16|bar|MIN_MAX
1000639|Fixation|cannelé||||SIMPLE
1000639|Forme|en T||||SIMPLE
1000639|Application|pour air comprimé||||SIMPLE
1000639|Matériau|en aluminium||||SIMPLE
1000639|Autre caractéristique|de traversée de cloison||||SIMPLE
1000639|Diamètre||2|6|mm|MIN_MAX
1000639|Pression de service||0|10|bar|MIN_MAX
1000640|Fixation|à visser||||SIMPLE
1000640|Forme|droit||||SIMPLE
1000640|Application|pour air comprimé||||SIMPLE
1000640|Matériau|en laiton||||SIMPLE
1000640|Diamètre||6|19|mm|MIN_MAX
1000640|Pression de service||0|10|bar|MIN_MAX
1000641|Fixation|à visser,rapide,||||LIST
1000641|Forme|droit||||SIMPLE
1000641|Application|pour air comprimé||||SIMPLE
1000641|Diamètre||3|13|mm|MIN_MAX
1000641|Pression de service||0|10|bar|MIN_MAX
1000642|Fixation|à visser||||SIMPLE
1000642|Forme|coudé||||SIMPLE
1000642|Application|pour air comprimé,pneumatique,||||LIST
1000642|Matériau|en laiton nickelé||||SIMPLE
1000642|Diamètre||0.13|1|in|MIN_MAX
1000642|Pression de service||0|50|bar|MIN_MAX
1000643|Fixation|fileté||||SIMPLE
1000643|Forme|droit,coudé à 90°,||||LIST
1000643|Diamètre||0.06|2|in|MIN_MAX
1000643|Pression de service||1,800|10,500|psi|MIN_MAX
1000644|Fixation|à bague coupante||||SIMPLE
1000644|Forme|droit||||SIMPLE
1000644|Application|hydraulique||||SIMPLE
1000644|Matériau|en acier||||SIMPLE
1000644|Autre caractéristique|à haute pression||||SIMPLE
1000644|Diamètre||6|38|mm|MIN_MAX
1000644|Pression de service|160,630,400,,320.6,|||psi)|LIST
1000645|Fixation|à visser||||SIMPLE
1000645|Forme|droit||||SIMPLE
1000645|Application|hydraulique||||SIMPLE
1000645|Matériau|en acier||||SIMPLE
1000645|Autre caractéristique|avec joint torique||||SIMPLE
1000645|Diamètre||6|50|mm|MIN_MAX
1000645|Pression de service|,137.38,|||psi)|LIST
1000646|Fixation|à visser||||SIMPLE
1000646|Forme|droit||||SIMPLE
1000646|Application|hydraulique||||SIMPLE
1000646|Matériau|en plastique||||SIMPLE
1000647|Forme|rond||||SIMPLE
1000647|Type|mâle||||SIMPLE
1000647|Matériau|en nylon||||SIMPLE
1000648|Applications|pour tuyaux||||SIMPLE
1000648|Matériau|en acier inoxydable||||SIMPLE
1000648|Autres caractéristiques|percée||||SIMPLE
1000649|Applications|pour tuyaux||||SIMPLE
1000649|Matériau|en acier||||SIMPLE
1000649|Autres caractéristiques|SAE||||SIMPLE
1000649|Diamètre nominal||13|127|mm|MIN_MAX
1000650|Applications produit|pour extrémité de câbles||||SIMPLE
1000651|Utilisation|pour air||||SIMPLE
1000651|Matériau|en TPE,en polyuréthane,||||LIST
1000651|Autres caractéristiques|résistant aux microbes,résistant à l'hydrolyse,haute résistance,||||LIST
1000651|Diamètre interne||2.1|11|mm|MIN_MAX
1000651|Diamètre externe||3|16|mm|MIN_MAX
1000651|Pression||0|10|bar|MIN_MAX
1000651|Température||-35|60|°C|MIN_MAX
1000652|Utilisation|pour air comprimé||||SIMPLE
1000652|Autres caractéristiques|résistant à l'hydrolyse,résistant aux produits chimiques,||||LIST
1000652|Diamètre interne||2.7|8.4|mm|MIN_MAX
1000652|Diamètre externe||4|12|mm|MIN_MAX
1000652|Pression||0|10|bar|MIN_MAX
1000652|Température||-30|60|°C|MIN_MAX
1000653|Utilisation|pour produits chimiques,pour air,||||LIST
1000653|Matériau|en polyuréthane||||SIMPLE
1000653|Autres caractéristiques|résistant aux produits chimiques,résistant à l'hydrolyse,haute résistance,||||LIST
1000653|Diamètre interne||2.9|12|mm|MIN_MAX
1000653|Diamètre externe||4|16|mm|MIN_MAX
1000653|Pression||0|14|bar|MIN_MAX
1000653|Température||-30|80|°C|MIN_MAX
1000654|Utilisation|hydraulique||||SIMPLE
1000654|Application|haute pression||||SIMPLE
1000654|Matériau|en caoutchouc||||SIMPLE
1000654|Autres caractéristiques|à faible rayon de courbure||||SIMPLE
1000654|Diamètre interne|12,20,25,16,32,|||mm|LIST
1000654|Diamètre externe|35.7,21.1,44.9,23.9,27.9,|||mm|LIST
1000654|Pression|320,,641.208,|||psi)|LIST
1000654|Température||-40|125|°C|MIN_MAX
1000655|Utilisation|hydraulique,pneumatique,||||LIST
1000655|Application|basse pression||||SIMPLE
1000655|Autres caractéristiques|résistant à l'abrasion,pour fluide corrosif,pour fluide abrasif,||||LIST
1000656|Utilisation|pour lait||||SIMPLE
1000656|Application|pour applications alimentaires,pour l'industrie agroalimentaire,||||LIST
1000656|Matériau|en caoutchouc||||SIMPLE
1000657|Type|rapide,hydraulique,||||LIST
1000657|Diamètre|12.5,10,19,|||mm|LIST
1000657|Pression de service||0|350|bar|MIN_MAX
1000658|Technologie|à piston||||SIMPLE
1000659|Technologie|à membrane||||SIMPLE
1000659|Autres caractéristiques|hydropneumatique||||SIMPLE
1000660|Technologie|à vessie||||SIMPLE
1000661|Fluide|à air,à eau,||||LIST
1000661|Élément filtrant|à cartouche||||SIMPLE
1000661|Autre caractéristique|en T,en acier inoxydable,en laiton,||||LIST
1000661|Taille de filtration||1|450|µm|MIN_MAX
1000661|Pression de fonctionnement|79,69,134,155,,145.798,|||psi)|LIST
1000662|Fluide|hydraulique||||SIMPLE
1000662|Élément filtrant|à cartouche||||SIMPLE
1000662|Autre caractéristique|écologique,haute pression,||||LIST
1000662|Taille de filtration|10,5,2,20,|||µm|LIST
1000662|Pression de fonctionnement||0|450|bar|MIN_MAX
1000662|Débit||0|700|l/min|MIN_MAX
1000663|Fluide|hydraulique||||SIMPLE
1000663|Élément filtrant|à cartouche||||SIMPLE
1000663|Autre caractéristique|semi-immergé,basse pression,retour,magnétique,bypass,||||LIST
1000663|Taille de filtration|5,2,10,20,|||µm|LIST
1000663|Pression de fonctionnement||0|10|bar|MIN_MAX
1000663|Débit||0|500|l/min|MIN_MAX
1000664|Fluide|hydraulique||||SIMPLE
1000664|Élément filtrant|à cartouche||||SIMPLE
1000664|Autre caractéristique|d'échappement,à gasoil,||||LIST
1000664|Taille de filtration|1|||µm|SIMPLE
1000664|Pression de fonctionnement|||||SIMPLE
1000664|Débit|||||SIMPLE
1000665|Fluide|à air||||SIMPLE
1000665|Élément filtrant|en panneaux||||SIMPLE
1000665|Autre caractéristique|de process,HEPA,||||LIST
1000665|Pression de fonctionnement|||||SIMPLE
1000665|Débit||151|1,356|m³/h|MIN_MAX
1000771|Technique|électrochimique||||SIMPLE
